latitude,longitude,no2,lat1,lat2,lat3,lat4,lon1,lon2,lon3,lon4
51.187115,20.22522,4.016667e-05,51.15344,51.173798,51.220745,51.20037,20.207832,20.272345,20.242538,20.17797
51.207386,20.289598,3.5701287e-05,51.173798,51.193966,51.24093,51.220745,20.272345,20.336536,20.306784,20.242538
51.227463,20.353657,2.5768148e-05,51.193966,51.21394,51.260918,51.24093,20.336536,20.400412,20.370712,20.306784
51.24735,20.417402,4.2873624e-05,51.21394,51.23373,51.28072,51.260918,20.400412,20.463974,20.43433,20.370712
50.807106,18.901812,3.0460087e-05,50.771374,50.79617,50.842773,50.81796,18.881233,18.953209,18.922289,18.850258
50.831776,18.973585,4.2353175e-05,50.79617,50.820694,50.867317,50.842773,18.953209,19.024725,18.993862,18.922289
50.856174,19.044905,5.10167e-05,50.820694,50.84495,50.89159,50.867317,19.024725,19.09579,19.064985,18.993862
50.880306,19.115776,4.2179727e-05,50.84495,50.868946,50.915604,50.89159,19.09579,19.166414,19.135666,19.064985
50.904182,19.18621,3.0968924e-05,50.868946,50.89268,50.939358,50.915604,19.166414,19.236605,19.205912,19.135666
50.9278,19.256216,5.057138e-05,50.89268,50.916164,50.962856,50.939358,19.236605,19.30637,19.275734,19.205912
50.951168,19.325798,4.4209897e-05,50.916164,50.9394,50.98611,50.962856,19.30637,19.375717,19.345137,19.275734
50.97429,19.394968,3.8735438e-05,50.9394,50.96239,51.009117,50.98611,19.375717,19.444654,19.41413,19.345137
50.997166,19.46373,7.61397e-05,50.96239,50.98514,51.031887,51.009117,19.444654,19.51319,19.48272,19.41413
51.01981,19.532095,0.00019022521,50.98514,51.00766,51.05442,51.031887,19.51319,19.58133,19.550917,19.48272
51.042217,19.600067,0.00016612906,51.00766,51.029945,51.07672,51.05442,19.58133,19.649082,19.618723,19.550917
51.064396,19.667656,5.9678412e-05,51.029945,51.052002,51.098797,51.07672,19.649082,19.716454,19.686152,19.618723
51.08635,19.734869,5.778897e-05,51.052002,51.073837,51.120647,51.098797,19.716454,19.783451,19.753204,19.686152
51.10808,19.80171,4.5931178e-05,51.073837,51.09545,51.142277,51.120647,19.783451,19.850084,19.819891,19.753204
51.129597,19.868189,3.0007077e-05,51.09545,51.11685,51.163692,51.142277,19.850084,19.916355,19.886217,19.819891
51.1509,19.93431,3.348294e-05,51.11685,51.13804,51.1849,51.163692,19.916355,19.982273,19.95219,19.886217
51.171993,20.000082,2.8446126e-05,51.13804,51.15902,51.205894,51.1849,19.982273,20.047844,20.017817,19.95219
51.192875,20.065508,3.0805346e-05,51.15902,51.179794,51.226685,51.205894,20.047844,20.113075,20.083101,20.017817
51.21356,20.130598,4.2597836e-05,51.179794,51.20037,51.247272,51.226685,20.113075,20.17797,20.148052,20.083101
51.23404,20.195356,4.6021156e-05,51.20037,51.220745,51.267666,51.247272,20.17797,20.242538,20.212673,20.148052
51.254326,20.259789,4.4222303e-05,51.220745,51.24093,51.28786,51.267666,20.242538,20.306784,20.276974,20.212673
51.274418,20.323902,4.134234e-05,51.24093,51.260918,51.307865,51.28786,20.306784,20.370712,20.340956,20.276974
51.294323,20.387701,3.9528695e-05,51.260918,51.28072,51.327682,51.307865,20.370712,20.43433,20.404627,20.340956
51.314037,20.451193,3.3970227e-05,51.28072,51.300335,51.347313,51.327682,20.43433,20.497643,20.467993,20.404627
50.803486,18.725782,1.8075387e-05,50.767487,50.792866,50.839417,50.81402,18.70478,18.777758,18.746693,18.673658
50.828728,18.79855,2.9881994e-05,50.792866,50.81796,50.864525,50.839417,18.777758,18.850258,18.81925,18.746693
50.85369,18.870844,2.3456116e-05,50.81796,50.842773,50.88936,50.864525,18.850258,18.92229,18.89134,18.81925
50.878376,18.942673,4.0051644e-05,50.842773,50.867313,50.91392,50.88936,18.92229,18.993864,18.96297,18.89134
50.902794,19.014048,4.240704e-05,50.867313,50.89159,50.938213,50.91392,18.993864,19.064987,19.03415,18.96297
50.926945,19.084976,5.2823798e-05,50.89159,50.9156,50.962242,50.938213,19.064987,19.135668,19.104885,19.03415
50.950836,19.155468,3.9582836e-05,50.9156,50.939354,50.986015,50.962242,19.135668,19.205914,19.175188,19.104885
50.974472,19.225529,3.7225745e-05,50.939354,50.962856,51.009533,50.986015,19.205914,19.275734,19.245066,19.175188
50.997856,19.295168,3.5331115e-05,50.962856,50.986107,51.032803,51.009533,19.275734,19.345139,19.314526,19.245066
51.020996,19.364393,2.8367009e-05,50.986107,51.009117,51.05583,51.032803,19.345139,19.414131,19.383574,19.314526
51.04389,19.433212,7.087467e-05,51.009117,51.031887,51.078613,51.05583,19.414131,19.482721,19.45222,19.383574
51.06655,19.501633,0.00016972116,51.031887,51.054417,51.101162,51.078613,19.482721,19.550917,19.520472,19.45222
51.088978,19.56966,0.00020218814,51.054417,51.07672,51.12348,51.101162,19.550917,19.618725,19.588335,19.520472
51.11117,19.637304,0.00010026551,51.07672,51.098793,51.145573,51.12348,19.618725,19.686152,19.655817,19.588335
51.13314,19.70457,5.8487443e-05,51.098793,51.120644,51.16744,51.145573,19.686152,19.753206,19.722925,19.655817
51.154892,19.77147,4.468419e-05,51.120644,51.142277,51.189087,51.16744,19.753206,19.819893,19.789667,19.722925
51.176422,19.838001,2.3638782e-05,51.142277,51.163692,51.210518,51.189087,19.819893,19.886219,19.856049,19.789667
51.19774,19.904179,1.4476694e-05,51.163692,51.184895,51.23174,51.210518,19.886219,19.952192,19.922077,19.856049
51.218845,19.970003,3.265564e-05,51.184895,51.20589,51.25275,51.23174,19.952192,20.017817,19.987757,19.922077
51.239746,20.035486,4.225736e-05,51.20589,51.22668,51.273556,51.25275,20.017817,20.083103,20.053097,19.987757
51.260445,20.10063,4.4077824e-05,51.22668,51.247272,51.29416,51.273556,20.083103,20.148052,20.118101,20.053097
51.28094,20.165443,3.3457858e-05,51.247272,51.267662,51.314568,51.29416,20.148052,20.212675,20.182777,20.118101
51.301243,20.22993,5.947584e-05,51.267662,51.28786,51.334778,51.314568,20.212675,20.276974,20.247131,20.182777
51.32135,20.294098,4.6599645e-05,51.28786,51.307865,51.354797,51.334778,20.276974,20.340958,20.311169,20.247131
51.34127,20.35795,4.0234863e-05,51.307865,51.327682,51.37463,51.354797,20.340958,20.404629,20.374893,20.311169
51.361,20.421495,3.669065e-05,51.327682,51.347313,51.394276,51.37463,20.404629,20.467995,20.438314,20.374893
50.82447,18.621368,2.8448778e-05,50.788334,50.81402,50.860542,50.83484,18.600138,18.67366,18.642447,18.568867
50.850018,18.694675,3.3925575e-05,50.81402,50.839413,50.885956,50.860542,18.67366,18.746695,18.715538,18.642447
50.87528,18.767498,3.07612e-05,50.839413,50.864525,50.911083,50.885956,18.746695,18.819252,18.788153,18.715538
50.90026,18.83985,2.565307e-05,50.864525,50.88936,50.935936,50.911083,18.819252,18.89134,18.8603,18.788153
50.924965,18.911736,4.3551016e-05,50.88936,50.913918,50.960514,50.935936,18.89134,18.96297,18.931986,18.8603
50.9494,18.983168,2.1260796e-05,50.913918,50.93821,50.984825,50.960514,18.96297,19.034151,19.003222,18.931986
50.97357,19.054153,3.9272214e-05,50.93821,50.962242,51.008873,50.984825,19.034151,19.104887,19.074017,19.003222
50.99748,19.1247,3.6463294e-05,50.962242,50.98601,51.03266,51.008873,19.104887,19.17519,19.144375,19.074017
51.021133,19.194817,2.2473398e-05,50.98601,51.00953,51.0562,51.03266,19.17519,19.245068,19.21431,19.144375
51.044533,19.264511,2.9431747e-05,51.00953,51.0328,51.079487,51.0562,19.245068,19.314526,19.283825,19.21431
51.067688,19.333794,4.724737e-05,51.0328,51.055824,51.102528,51.079487,19.314526,19.383575,19.35293,19.283825
51.090603,19.402668,6.469658e-05,51.055824,51.07861,51.12533,51.102528,19.383575,19.45222,19.42163,19.35293
51.113277,19.471144,0.00016377676,51.07861,51.101162,51.147896,51.12533,19.45222,19.520472,19.489939,19.42163
51.13572,19.539227,0.0002085513,51.101162,51.123478,51.17023,51.147896,19.520472,19.588335,19.557858,19.489939
51.157932,19.606926,0.00012608703,51.123478,51.14557,51.19234,51.17023,19.588335,19.655819,19.625395,19.557858
51.17992,19.67425,7.840431e-05,51.14557,51.16744,51.214222,51.19234,19.655819,19.722927,19.692558,19.625395
51.201683,19.741201,3.5624682e-05,51.16744,51.189083,51.235886,51.214222,19.722927,19.789669,19.759356,19.692558
51.223232,19.807789,2.0906638e-05,51.189083,51.210518,51.257336,51.235886,19.789669,19.85605,19.825792,19.759356
51.244564,19.87402,2.865881e-05,51.210518,51.231735,51.27857,51.257336,19.85605,19.922077,19.891876,19.825792
51.265686,19.939901,4.9536575e-05,51.231735,51.252747,51.2996,51.27857,19.922077,19.987759,19.957611,19.891876
51.286602,20.005438,3.3803397e-05,51.252747,51.273552,51.32042,51.2996,19.987759,20.053097,20.023005,19.957611
51.307316,20.070637,3.245591e-05,51.273552,51.29416,51.341038,51.32042,20.053097,20.118103,20.088064,20.023005
51.327827,20.135504,2.686667e-05,51.29416,51.314564,51.36146,51.341038,20.118103,20.18278,20.152796,20.088064
51.348145,20.200045,3.140787e-05,51.314564,51.334778,51.381687,51.36146,20.18278,20.247133,20.217203,20.152796
51.368267,20.264267,6.387686e-05,51.334778,51.354797,51.401722,51.381687,20.247133,20.311169,20.281296,20.217203
51.388203,20.328175,4.422274e-05,51.354797,51.374626,51.42157,51.401722,20.311169,20.374895,20.345076,20.281296
51.407948,20.391773,5.3818323e-05,51.374626,51.394276,51.44123,51.42157,20.374895,20.438314,20.40855,20.345076
51.42751,20.45507,4.6602705e-05,51.394276,51.41374,51.46071,51.44123,20.438314,20.501436,20.471724,20.40855
50.818966,18.441837,3.3040757e-05,50.782543,50.80884,50.855312,50.828995,18.42021,18.494793,18.463356,18.388718
50.845123,18.516193,1.473831e-05,50.80884,50.83484,50.88133,50.855312,18.494793,18.568867,18.537489,18.463356
50.87098,18.59005,2.7726921e-05,50.83484,50.860542,50.90705,50.88133,18.568867,18.642447,18.611126,18.537489
